VERSION,CAMERA_NUMBER,VIDEO_NAME,FRAMENUMBER,CLASS,SCORE_CLASS,X1_ORGAN,Y1_ORGAN,X2_ORGAN,Y2_ORGAN,AREA_CLASS,FEATURE,SCORE_FEATURE,AREA_FEATURE
2023-06-05,CAM7,CAM7_20220203_092129.avi,6614,Tail,0.95,827.0,1134.0,915.0,1290.0,13728.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6615,Tail,0.96,832.0,1133.0,918.0,1291.0,13588.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6616,Tail,0.96,836.0,1134.0,920.0,1291.0,13188.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6617,Tail,0.94,844.0,1134.0,924.0,1291.0,12560.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6618,Tail,0.94,846.0,1133.0,928.0,1293.0,13120.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6619,Tail,0.95,850.0,1137.0,932.0,1292.0,12710.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6620,Tail,0.96,857.0,1137.0,936.0,1293.0,12324.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6621,Tail,0.96,861.0,1135.0,941.0,1292.0,12560.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6622,Tail,0.94,868.0,1137.0,946.0,1292.0,12090.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6623,Tail,0.94,872.0,1140.0,952.0,1295.0,12400.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6624,Tail,0.95,880.0,1139.0,955.0,1295.0,11700.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6625,Tail,0.95,886.0,1140.0,962.0,1293.0,11628.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6626,Tail,0.94,893.0,1139.0,971.0,1292.0,11934.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6627,Tail,0.96,903.0,1140.0,978.0,1290.0,11250.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6628,Tail,0.96,911.0,1138.0,987.0,1290.0,11552.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6629,Tail,0.94,920.0,1139.0,996.0,1287.0,11248.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6630,Tail,0.97,929.0,1141.0,1002.0,1287.0,10658.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6631,Tail,0.95,936.0,1140.0,1010.0,1286.0,10804.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6632,Tail,0.94,946.0,1138.0,1017.0,1285.0,10437.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6633,Tail,0.97,954.0,1139.0,1025.0,1285.0,10366.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6634,Tail,0.95,963.0,1137.0,1035.0,1284.0,10584.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6635,Tail,0.96,975.0,1140.0,1042.0,1286.0,9782.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6636,Tail,0.96,983.0,1138.0,1048.0,1285.0,9555.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6637,Tail,0.93,993.0,1139.0,1050.0,1283.0,8208.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6638,Tail,0.91,1003.0,1142.0,1051.0,1279.0,6576.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6639,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6640,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6641,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6642,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6643,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6644,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6645,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6646,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6647,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6648,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6649,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6650,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6651,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6652,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6653,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6654,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6655,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6656,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6657,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6658,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6659,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6660,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6661,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6662,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6663,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6664,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6665,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6666,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6667,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6668,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6669,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6670,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6671,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6672,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6673,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6674,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6675,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6676,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6677,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6678,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6679,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6680,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6681,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6682,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6683,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6684,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6685,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6686,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6687,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6688,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6689,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6690,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6691,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6692,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6693,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6694,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6695,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6696,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6697,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6698,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6699,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6700,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6701,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6702,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6703,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6704,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6705,None,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6706,Tail,0.84,31.0,1159.0,100.0,1332.0,11937.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6707,Tail,0.92,32.0,1157.0,112.0,1339.0,14560.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6708,Tail,0.92,36.0,1156.0,123.0,1340.0,16008.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6709,Tail,0.96,44.0,1154.0,131.0,1343.0,16443.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6710,Tail,0.95,56.0,1154.0,142.0,1341.0,16082.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6711,Tail,0.97,62.0,1153.0,150.0,1344.0,16808.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6712,Tail,0.95,64.0,1153.0,157.0,1344.0,17763.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6713,Tail,0.95,72.0,1154.0,163.0,1347.0,17563.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6714,Tail,0.96,77.0,1155.0,170.0,1348.0,17949.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6715,Tail,0.97,82.0,1156.0,177.0,1349.0,18335.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6716,Tail,0.97,87.0,1159.0,184.0,1349.0,18430.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6717,Tail,0.95,95.0,1159.0,190.0,1350.0,18145.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6718,Tail,0.96,100.0,1159.0,197.0,1351.0,18624.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6719,Tail,0.97,107.0,1165.0,206.0,1354.0,18711.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6720,Tail,0.95,115.0,1159.0,213.0,1357.0,19404.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6721,Tail,0.96,123.0,1161.0,219.0,1356.0,18720.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6722,Tail,0.97,131.0,1167.0,230.0,1358.0,18909.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6723,Tail,0.95,139.0,1163.0,238.0,1358.0,19305.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6724,Tail,0.96,150.0,1166.0,251.0,1357.0,19291.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6725,Tail,0.95,157.0,1164.0,260.0,1360.0,20188.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6726,Tail,0.95,169.0,1167.0,271.0,1358.0,19482.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6727,Tail,0.94,178.0,1166.0,280.0,1359.0,19686.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6728,Tail,0.94,190.0,1169.0,292.0,1356.0,19074.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6729,Tail,0.94,202.0,1165.0,302.0,1358.0,19300.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6730,Tail,0.95,213.0,1164.0,312.0,1359.0,19305.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6731,Tail,0.95,218.0,1169.0,324.0,1355.0,19716.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6732,Tail,0.92,221.0,1166.0,333.0,1355.0,21168.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6733,Tail,0.95,242.0,1171.0,344.0,1358.0,19074.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6734,Tail,0.95,251.0,1165.0,354.0,1358.0,19879.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6735,Tail,0.96,263.0,1170.0,364.0,1357.0,18887.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6736,Tail,0.95,274.0,1167.0,376.0,1357.0,19380.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6737,Tail,0.96,286.0,1167.0,385.0,1356.0,18711.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6738,Tail,0.95,295.0,1160.0,395.0,1357.0,19700.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6739,Tail,0.95,305.0,1164.0,406.0,1356.0,19392.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6740,Tail,0.95,315.0,1164.0,413.0,1355.0,18718.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6741,Tail,0.95,326.0,1166.0,421.0,1355.0,17955.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6742,Tail,0.96,335.0,1164.0,429.0,1353.0,17766.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6743,Tail,0.94,343.0,1162.0,436.0,1351.0,17577.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6744,Tail,0.95,343.0,1159.0,441.0,1351.0,18816.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6745,Tail,0.96,349.0,1161.0,445.0,1350.0,18144.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6746,Tail,0.95,352.0,1164.0,451.0,1352.0,18612.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6747,Tail,0.96,353.0,1163.0,455.0,1349.0,18972.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6748,Tail,0.94,357.0,1159.0,458.0,1345.0,18786.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6749,Tail,0.94,360.0,1156.0,462.0,1343.0,19074.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6750,Tail,0.96,364.0,1156.0,470.0,1340.0,19504.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6751,Tail,0.95,368.0,1160.0,475.0,1338.0,19046.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6752,Tail,0.94,373.0,1159.0,482.0,1338.0,19511.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6753,Tail,0.97,382.0,1156.0,491.0,1336.0,19620.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6754,Tail,0.96,390.0,1158.0,497.0,1337.0,19153.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6755,Tail,0.95,398.0,1156.0,508.0,1336.0,19800.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6756,Tail,0.96,409.0,1155.0,520.0,1334.0,19869.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6757,Tail,0.94,420.0,1157.0,529.0,1333.0,19184.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6758,Tail,0.96,433.0,1157.0,540.0,1334.0,18939.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6759,Tail,0.94,446.0,1155.0,552.0,1335.0,19080.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6760,Tail,0.94,461.0,1158.0,565.0,1334.0,18304.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6761,Tail,0.96,476.0,1155.0,580.0,1333.0,18512.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6762,Tail,0.9,490.0,1159.0,590.0,1335.0,17600.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6763,Tail,0.95,508.0,1157.0,607.0,1334.0,17523.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6764,Tail,0.96,522.0,1155.0,623.0,1334.0,18079.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6765,Tail,0.88,536.0,1159.0,633.0,1335.0,17072.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6766,Tail,0.95,553.0,1159.0,649.0,1333.0,16704.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6767,Tail,0.95,567.0,1158.0,665.0,1334.0,17248.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6768,Tail,0.91,580.0,1159.0,679.0,1333.0,17226.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6769,Tail,0.95,595.0,1158.0,694.0,1335.0,17523.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6770,Tail,0.94,608.0,1158.0,706.0,1336.0,17444.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6771,Tail,0.95,622.0,1158.0,721.0,1342.0,18216.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6772,Tail,0.94,631.0,1158.0,732.0,1344.0,18786.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6773,Tail,0.95,652.0,1160.0,747.0,1345.0,17575.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6774,Tail,0.96,664.0,1155.0,756.0,1347.0,17664.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6775,Tail,0.94,678.0,1155.0,768.0,1347.0,17280.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6776,Tail,0.98,691.0,1156.0,781.0,1347.0,17190.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6777,Tail,0.96,701.0,1159.0,791.0,1349.0,17100.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6778,Tail,0.96,712.0,1156.0,798.0,1349.0,16598.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6779,Tail,0.96,721.0,1158.0,809.0,1350.0,16896.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6780,Tail,0.95,728.0,1157.0,813.0,1351.0,16490.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6781,Tail,0.96,732.0,1158.0,818.0,1349.0,16426.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6782,Tail,0.96,733.0,1158.0,821.0,1351.0,16984.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6783,Tail,0.96,734.0,1160.0,823.0,1351.0,16999.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6784,Tail,0.96,734.0,1160.0,824.0,1351.0,17190.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6785,Tail,0.96,730.0,1160.0,825.0,1350.0,18050.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6786,Tail,0.96,728.0,1161.0,826.0,1348.0,18326.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6787,Tail,0.95,726.0,1162.0,826.0,1347.0,18500.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6788,Tail,0.96,727.0,1163.0,826.0,1344.0,17919.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6789,Tail,0.96,725.0,1163.0,829.0,1342.0,18616.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6790,Tail,0.96,725.0,1163.0,828.0,1341.0,18334.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6791,Tail,0.95,727.0,1164.0,829.0,1341.0,18054.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6792,Tail,0.95,727.0,1162.0,830.0,1339.0,18231.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6793,Tail,0.95,727.0,1163.0,831.0,1335.0,17888.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6794,Tail,0.95,727.0,1162.0,833.0,1333.0,18126.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6795,Tail,0.94,727.0,1161.0,835.0,1332.0,18468.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6796,Tail,0.94,727.0,1160.0,835.0,1332.0,18576.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6797,Tail,0.94,727.0,1156.0,841.0,1330.0,19836.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6798,Tail,0.94,727.0,1157.0,843.0,1327.0,19720.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6799,Tail,0.95,729.0,1157.0,846.0,1325.0,19656.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6800,Tail,0.93,734.0,1157.0,848.0,1322.0,18810.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6801,Tail,0.94,738.0,1152.0,855.0,1319.0,19539.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6802,Tail,0.94,743.0,1156.0,860.0,1316.0,18720.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6803,Tail,0.95,752.0,1154.0,869.0,1317.0,19071.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6804,Tail,0.94,759.0,1154.0,873.0,1316.0,18468.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6805,Tail,0.94,768.0,1160.0,882.0,1316.0,17784.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6806,Tail,0.92,780.0,1159.0,892.0,1315.0,17472.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6807,Tail,0.94,794.0,1163.0,904.0,1310.0,16170.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6808,Tail,0.93,807.0,1160.0,919.0,1312.0,17024.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6809,Tail,0.94,821.0,1159.0,932.0,1312.0,16983.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6810,Tail,0.95,836.0,1162.0,943.0,1314.0,16264.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6811,Tail,0.94,852.0,1158.0,959.0,1316.0,16906.0,None,0.0,0.0
2023-06-05,CAM7,CAM7_20220203_092129.avi,6812,Tail,0.95,871.0,1158.0,972.0,1317.0,16059.0,None,0.0,0.0
